,hotel_id,datum_dolaska,datum_kreiranja_rezervacije,datum_odjave,datum_otkazivanja_rezervacije,broj_odraslih_gostiju,broj_djece_gostiju,zemlja_gosta,kanal_prodaje_id,tip_sobe_id,cijena_nocenja,status_rezervacije,rezervacija_id,gost_id,broj_nocenja,ukupno_placeno
51244,1,2016-05-17,2016-01-19,2016-05-19,2016-05-05,2,0.0,PRT,2,1,167.08382382580012,Canceled,1364467,1049840,2.0,334.16764765160025
51245,1,2016-05-17,2016-05-01,2016-05-19,2016-05-05,2,0.0,PRT,2,1,117.19754625380567,Canceled,1364468,1021310,2.0,234.39509250761134
51246,1,2016-05-17,2016-01-09,2016-05-19,2016-04-27,2,0.0,PRT,2,1,74.70401851258882,Canceled,1364469,1026791,2.0,149.40803702517763
51247,1,2016-06-17,2015-09-13,2016-06-19,2016-05-05,2,0.0,PRT,2,1,121.25144291229441,Canceled,1364470,1049786,2.0,242.50288582458882
51248,1,2016-07-17,2016-04-07,2016-07-19,2016-05-14,3,0.0,ISR,2,2,162.99434729278406,Canceled,1364471,1075168,2.0,325.9886945855681
51251,1,2016-06-17,2016-03-10,2016-06-19,2016-05-05,2,0.0,PRT,2,1,131.59232406453575,Canceled,1364474,1083130,2.0,263.1846481290715
51252,1,2016-06-17,2016-02-19,2016-06-19,2016-05-12,1,0.0,PRT,2,1,113.3456936681268,Canceled,1364475,1079722,2.0,226.6913873362536
51255,1,2016-10-17,2015-08-19,2016-10-19,2016-04-22,2,0.0,CHE,2,1,149.89379199912153,Canceled,1364478,1098144,2.0,299.78758399824306
51260,1,2016-06-17,2015-11-26,2016-06-20,2016-01-05,2,0.0,NLD,2,1,92.72763141580637,Canceled,1364483,1033461,3.0,278.1828942474191
51261,1,2016-10-17,2016-01-19,2016-10-20,2016-03-04,2,0.0,DEU,2,2,170.3578797535382,Canceled,1364484,1027225,3.0,511.07363926061464
51264,1,2016-06-17,2016-03-27,2016-06-20,2016-05-02,2,0.0,BRA,2,1,101.90558743543473,Canceled,1364487,1022334,3.0,305.7167623063042
51267,1,2016-07-17,2015-08-17,2016-07-20,2016-03-04,3,0.0,DEU,2,1,110.51273037646062,Canceled,1364490,1053769,3.0,331.53819112938186
51279,1,2016-10-17,2015-11-22,2016-10-21,2016-05-05,2,0.0,PRT,2,1,87.48756226206696,Canceled,1364502,1089409,4.0,349.95024904826784
51292,1,2016-07-18,2016-02-07,2016-07-19,2016-04-02,3,0.0,RUS,2,2,113.76944612692563,Canceled,1364515,1049215,1.0,113.76944612692563
51293,1,2016-06-18,2015-02-12,2016-06-19,2016-05-18,1,0.0,PRT,0,1,104.16704961930945,No-Show,1364516,1028748,1.0,104.16704961930945
51294,1,2016-11-18,2016-01-21,2016-11-19,2016-05-18,2,0.0,PRT,0,1,178.43515298628296,Canceled,1364517,1089380,1.0,178.43515298628296
51300,1,2016-10-18,2016-01-24,2016-10-19,2016-04-19,2,0.0,ISR,2,2,171.38230249674587,Canceled,1364523,1101018,1.0,171.38230249674587
51305,1,2016-05-18,2016-03-10,2016-05-20,2016-05-11,2,0.0,GBR,2,2,145.18780956533033,Canceled,1364528,1079923,2.0,290.37561913066065
51312,1,2016-07-18,2016-03-28,2016-07-22,2016-05-09,2,0.0,DEU,2,1,77.48241841969478,Canceled,1364535,1052269,4.0,309.9296736787791
51318,1,2016-05-19,2015-11-20,2016-05-20,2016-04-21,2,0.0,USA,2,1,133.54747697374526,Canceled,1364541,1044984,1.0,133.54747697374526
51319,1,2016-06-19,2014-12-27,2016-06-20,2016-05-03,2,0.0,PRT,2,2,96.60694373612084,Canceled,1364542,1082245,1.0,96.60694373612084
51331,1,2016-10-19,2016-04-28,2016-10-21,2016-05-14,2,0.0,PRT,1,1,109.72132502344513,Canceled,1364554,1067144,2.0,219.44265004689026
51336,1,2016-10-19,2016-01-18,2016-10-21,2016-05-18,2,0.0,PRT,0,4,116.71833647973291,Canceled,1364559,1036420,2.0,233.43667295946582
51341,1,2016-06-19,2016-01-30,2016-06-21,2016-05-19,1,0.0,PRT,1,2,107.45288201417345,No-Show,1364564,1082396,2.0,214.9057640283469
51348,1,2016-01-19,2015-07-09,2016-01-21,2015-10-22,2,0.0,PRT,2,1,93.65432847377099,Canceled,1364571,1087627,2.0,187.30865694754198
51351,1,2016-10-19,2016-03-15,2016-10-21,2016-05-14,2,0.0,PRT,1,1,107.04962036267531,Canceled,1364574,1093599,2.0,214.09924072535063
51353,1,2016-01-19,2015-09-17,2016-01-21,2015-10-22,2,0.0,PRT,2,1,80.317939292116,Canceled,1364576,1061180,2.0,160.635878584232
51356,1,2016-07-19,2016-04-16,2016-07-21,2016-05-18,2,0.0,PRT,1,1,69.77852427252836,Canceled,1364579,1009053,2.0,139.55704854505672
51361,1,2016-01-19,2014-12-07,2016-01-21,2015-10-22,2,0.0,PRT,2,1,79.94815256965273,Canceled,1364584,1017660,2.0,159.89630513930547
51365,1,2016-10-19,2016-04-02,2016-10-22,2016-05-18,2,0.0,PRT,2,1,82.17038028027852,Canceled,1364588,1104696,3.0,246.51114084083557
51373,1,2016-12-19,2016-01-10,2016-12-23,2016-02-10,2,0.0,PRT,2,1,118.45041324044816,Canceled,1364596,1022415,4.0,473.8016529617926
51377,1,2016-12-19,2015-11-09,2016-12-23,2016-02-10,2,0.0,PRT,2,1,116.14606447051094,Canceled,1364600,1040501,4.0,464.58425788204374
51381,1,2016-06-19,2016-01-06,2016-06-23,2016-02-10,2,0.0,PRT,2,1,69.50795797766902,Canceled,1364604,1099395,4.0,278.0318319106761
51384,1,2016-06-19,2015-06-30,2016-06-23,2016-02-10,2,0.0,PRT,2,1,57.82906785052753,Canceled,1364607,1026699,4.0,231.31627140211012
51388,1,2016-10-19,2016-04-13,2016-10-23,2016-05-14,2,0.0,PRT,2,5,189.49105790616193,Canceled,1364611,1086000,4.0,757.9642316246477
51393,1,2016-05-19,2016-01-19,2016-05-23,2016-02-10,2,0.0,PRT,2,1,71.9584862689595,Canceled,1364616,1105480,4.0,287.833945075838
51395,1,2016-06-19,2016-01-17,2016-06-23,2016-02-10,2,0.0,PRT,2,1,56.6278423602315,Canceled,1364618,1024208,4.0,226.511369440926
51403,1,2016-06-20,2015-08-25,2016-06-21,2016-03-22,1,0.0,PRT,2,1,43.844083486704086,Canceled,1364626,1025368,1.0,43.844083486704086
51404,1,2016-05-20,2016-03-14,2016-05-21,2016-05-18,1,0.0,GBR,2,1,46.966950834308726,Canceled,1364627,1019062,1.0,46.966950834308726
51405,1,2016-05-20,2016-02-15,2016-05-21,2016-05-20,3,0.0,PRT,0,1,208.54872974430134,Canceled,1364628,1074425,1.0,208.54872974430134
51408,1,2016-06-20,2015-06-05,2016-06-21,2016-05-20,3,0.0,FRA,0,2,176.83939505383972,No-Show,1364631,1098030,1.0,176.83939505383972
51410,1,2016-06-20,2015-11-24,2016-06-21,2016-03-22,2,0.0,PRT,2,1,47.02367628727766,Canceled,1364633,1052346,1.0,47.02367628727766
51411,1,2016-06-20,2016-04-09,2016-06-21,2016-05-20,2,0.0,PRT,0,2,123.03608753163248,Canceled,1364634,1103356,1.0,123.03608753163248
51413,1,2016-07-20,2016-03-21,2016-07-21,2016-05-18,2,0.0,ITA,2,2,108.81190068760813,Canceled,1364636,1067712,1.0,108.81190068760813
51416,1,2016-06-20,2015-09-03,2016-06-21,2016-03-22,2,0.0,PRT,2,1,45.09838115225946,Canceled,1364639,1050921,1.0,45.09838115225946
51417,1,2016-07-20,2016-04-05,2016-07-21,2016-05-18,1,0.0,PRT,2,1,41.10316848729517,Canceled,1364640,1016879,1.0,41.10316848729517
51427,1,2016-12-20,2016-03-15,2016-12-22,2016-03-18,2,0.0,PRT,2,1,168.47499712071883,Canceled,1364650,1103304,2.0,336.94999424143765
51428,1,2016-12-20,2015-09-27,2016-12-22,2016-03-18,2,0.0,PRT,2,1,170.72033624553256,Canceled,1364651,1036543,2.0,341.44067249106513
51431,1,2016-06-20,2016-02-11,2016-06-22,2016-04-28,2,0.0,PRT,2,1,124.05547442400075,Canceled,1364654,1086961,2.0,248.1109488480015
51435,1,2016-12-20,2016-01-08,2016-12-22,2016-03-18,2,0.0,PRT,2,1,166.87843546564127,Canceled,1364658,1067706,2.0,333.75687093128255
51437,1,2016-05-20,2015-12-06,2016-05-22,2016-03-18,2,0.0,PRT,2,1,115.2291483554366,Canceled,1364660,1058606,2.0,230.4582967108732
51441,1,2016-07-20,2016-02-26,2016-07-22,2016-04-28,2,0.0,IRL,2,1,123.66879107536771,Canceled,1364664,1034353,2.0,247.33758215073541
51443,1,2016-11-20,2016-03-14,2016-11-22,2016-03-18,2,0.0,PRT,2,1,153.3300976028581,Canceled,1364666,1046285,2.0,306.6601952057162
51445,1,2016-10-20,2015-12-21,2016-10-22,2016-03-18,2,0.0,PRT,2,1,135.27709903309312,Canceled,1364668,1059209,2.0,270.55419806618625
51446,1,2016-06-20,2015-08-12,2016-06-22,2016-03-18,2,0.0,PRT,2,1,76.1801875492773,Canceled,1364669,1007533,2.0,152.3603750985546
51450,1,2016-06-20,2016-02-11,2016-06-22,2016-04-28,2,0.0,PRT,2,1,85.29790036434137,Canceled,1364673,1046112,2.0,170.59580072868275
51451,1,2016-05-20,2016-03-15,2016-05-22,2016-04-28,2,0.0,PRT,2,1,137.2091248229976,Canceled,1364674,1074110,2.0,274.4182496459952
51454,1,2016-10-20,2016-02-13,2016-10-22,2016-03-18,2,0.0,PRT,2,1,120.27550469302524,Canceled,1364677,1024121,2.0,240.55100938605048
51456,1,2016-12-20,2015-08-04,2016-12-22,2016-04-28,2,0.0,PRT,2,1,223.52745172847307,Canceled,1364679,1086553,2.0,447.05490345694614
51457,1,2016-07-20,2015-09-15,2016-07-22,2016-03-18,2,0.0,PRT,2,1,70.77824332413158,Canceled,1364680,1073602,2.0,141.55648664826316
51458,1,2016-06-20,2016-03-16,2016-06-22,2016-03-18,2,0.0,PRT,2,1,95.70395783262288,Canceled,1364681,1081163,2.0,191.40791566524575
51461,1,2016-05-20,2016-03-11,2016-05-22,2016-04-28,2,0.0,PRT,2,1,142.83570092002324,Canceled,1364684,1092627,2.0,285.6714018400465
51462,1,2016-06-20,2015-12-14,2016-06-22,2016-04-28,2,0.0,PRT,2,1,131.18574873407638,Canceled,1364685,1099794,2.0,262.37149746815277
51470,1,2016-12-20,2016-01-28,2016-12-22,2016-03-18,2,0.0,PRT,2,1,176.34162165656144,Canceled,1364693,1057227,2.0,352.6832433131229
51479,1,2016-06-20,2016-01-09,2016-06-22,2016-04-28,2,0.0,PRT,2,1,130.71351408784912,Canceled,1364702,1066339,2.0,261.42702817569824
51485,1,2016-12-20,2016-04-15,2016-12-22,2016-04-28,2,0.0,PRT,2,1,222.98571338765456,Canceled,1364708,1053130,2.0,445.9714267753091
51487,1,2016-11-20,2016-01-30,2016-11-22,2016-04-28,2,0.0,PRT,2,1,183.11730773839517,Canceled,1364710,1020932,2.0,366.23461547679034
51488,1,2016-07-20,2016-04-14,2016-07-22,2016-04-28,2,0.0,PRT,2,1,117.37157365309808,Canceled,1364711,1028809,2.0,234.74314730619616
51489,1,2016-07-20,2016-02-28,2016-07-23,2016-05-17,1,0.0,TUR,2,2,121.9224091956652,Canceled,1364712,1059842,3.0,365.7672275869956
51494,1,2016-12-20,2015-12-26,2016-12-23,2016-05-14,2,0.0,PRT,2,2,267.2916244396512,Canceled,1364717,1047441,3.0,801.8748733189535
51497,1,2016-10-20,2016-03-03,2016-10-24,2016-04-21,2,0.0,GBR,2,2,155.88125157675714,Canceled,1364720,1100052,4.0,623.5250063070285
51498,1,2016-05-20,2016-04-25,2016-05-25,2016-05-17,2,0.0,PRT,2,1,91.00083520355342,Canceled,1364721,1071715,5.0,455.0041760177671
51506,1,2016-05-20,2016-02-07,2016-06-03,2016-05-13,1,0.0,AGO,0,3,187.41925634735236,Canceled,1364729,1022545,14.0,2623.869588862933
51507,1,2016-12-21,2016-04-03,2016-12-22,2016-05-21,2,0.0,PRT,2,2,286.79850353403884,Canceled,1364730,1034200,1.0,286.79850353403884
51509,1,2016-10-21,2016-04-11,2016-10-22,2016-04-14,2,0.0,PRT,2,1,173.64829452637284,Canceled,1364732,1094479,1.0,173.64829452637284
51512,1,2016-07-21,2016-03-07,2016-07-22,2016-04-12,2,0.0,FRA,2,1,78.80901913029334,Canceled,1364735,1102049,1.0,78.80901913029334
51514,1,2016-12-21,2016-01-27,2016-12-22,2016-04-11,2,0.0,PRT,2,1,207.74605460556904,Canceled,1364737,1100432,1.0,207.74605460556904
51515,1,2016-07-21,2016-03-20,2016-07-22,2016-04-10,3,0.0,PRT,2,2,152.54627712664538,Canceled,1364738,1056930,1.0,152.54627712664538
51522,1,2016-07-21,2016-02-14,2016-07-23,2016-05-03,2,0.0,FRA,2,1,70.37599418648368,Canceled,1364745,1027720,2.0,140.75198837296736
51526,1,2016-06-21,2015-12-19,2016-06-23,2016-05-13,2,0.0,ARM,2,1,70.75459595614934,Canceled,1364749,1089626,2.0,141.5091919122987
51527,1,2016-07-21,2016-04-02,2016-07-23,2016-04-05,2,0.0,ITA,2,1,72.38073999026537,Canceled,1364750,1019634,2.0,144.76147998053074
51528,1,2016-05-21,2015-12-21,2016-05-23,2016-02-02,2,0.0,DEU,2,2,146.92553808194128,Canceled,1364751,1045210,2.0,293.85107616388257
51533,1,2016-12-21,2015-10-24,2016-12-24,2016-05-03,3,1.0,PRT,2,4,462.32876619005606,Canceled,1364756,1084748,3.0,1386.9862985701682
51534,1,2016-07-21,2016-02-28,2016-07-24,2016-03-29,2,0.0,PRT,2,1,86.55532310065395,Canceled,1364757,1030546,3.0,259.66596930196187
51536,1,2016-07-21,2016-05-07,2016-07-24,2016-05-14,2,0.0,ISR,2,1,102.40450569512458,Canceled,1364759,1069817,3.0,307.2135170853737
51547,1,2016-05-21,2016-02-19,2016-05-25,2016-04-16,2,0.0,FRA,2,1,105.85860659982505,Canceled,1364770,1103367,4.0,423.4344263993002
51549,1,2016-05-21,2015-07-13,2016-05-25,2016-03-03,2,0.0,ESP,2,2,133.91082621840116,Canceled,1364772,1038119,4.0,535.6433048736046
51555,1,2016-10-21,2016-01-17,2016-10-26,2016-04-25,2,0.0,ESP,2,1,142.42138449810653,Canceled,1364778,1009117,5.0,712.1069224905327
51557,1,2016-06-21,2015-12-31,2016-06-27,2016-05-05,2,0.0,IND,2,8,108.74866343169624,Canceled,1364780,1063641,6.0,652.4919805901775
51562,1,2016-06-22,2016-02-12,2016-06-23,2016-05-22,2,0.0,THA,2,1,105.00298809738867,No-Show,1364785,1047935,1.0,105.00298809738867
51568,1,2016-06-22,2015-09-10,2016-06-25,2015-12-02,2,0.0,PRT,2,2,79.42086490633636,Canceled,1364791,1053576,3.0,238.2625947190091
51576,1,2016-06-22,2016-01-24,2016-06-26,2016-04-17,2,0.0,NLD,2,1,70.94163401269279,Canceled,1364799,1078271,4.0,283.76653605077115
51585,1,2016-05-22,2015-09-19,2016-05-27,2016-03-11,2,0.0,DEU,2,2,135.40713029207146,Canceled,1364808,1044334,5.0,677.0356514603573
51594,1,2016-06-23,2015-04-21,2016-06-24,2016-05-23,2,0.0,PRT,0,1,84.11017216418549,No-Show,1364817,1047398,1.0,84.11017216418549
51599,1,2016-06-23,2015-09-18,2016-06-25,2016-05-23,1,0.0,PRT,0,1,66.56312377410443,No-Show,1364822,1102959,2.0,133.12624754820885
51600,1,2016-07-23,2016-04-21,2016-07-25,2016-05-23,1,0.0,PRT,0,1,75.34204322640976,No-Show,1364823,1099963,2.0,150.6840864528195
51601,1,2016-06-23,2015-11-23,2016-06-25,2016-05-23,1,0.0,PRT,0,1,62.697062990564625,No-Show,1364824,1034644,2.0,125.39412598112925
51603,1,2016-06-23,2015-11-19,2016-06-25,2016-05-23,1,0.0,PRT,0,1,77.52254593607361,No-Show,1364826,1087022,2.0,155.04509187214722
51606,1,2016-07-23,2016-02-03,2016-07-25,2016-05-23,1,0.0,PRT,0,1,84.80386597248126,No-Show,1364829,1097249,2.0,169.60773194496252
51609,1,2016-10-23,2015-11-26,2016-10-26,2016-05-19,1,0.0,DEU,2,1,130.5830122827133,Canceled,1364832,1055621,3.0,391.7490368481399
51615,1,2016-06-23,2015-04-13,2016-06-27,2016-04-07,1,0.0,GBR,0,3,119.83489214463839,Canceled,1364838,1001054,4.0,479.33956857855355
51617,1,2016-06-23,2016-02-12,2016-06-27,2016-03-05,2,0.0,FRA,2,2,110.76581356607002,Canceled,1364840,1041874,4.0,443.0632542642801
51620,1,2016-01-23,2015-04-28,2016-01-28,2016-01-21,2,0.0,FIN,2,1,147.00564418835685,Canceled,1364843,1023685,5.0,735.0282209417843
51621,1,2016-01-23,2015-12-31,2016-01-28,2016-01-03,2,0.0,TUN,2,2,170.4176374391355,Canceled,1364844,1054504,5.0,852.0881871956774
51622,1,2016-06-24,2016-04-09,2016-06-25,2016-05-24,1,0.0,PRT,2,1,99.15683702168202,No-Show,1364845,1023582,1.0,99.15683702168202
51625,1,2016-06-24,2016-03-13,2016-06-25,2016-05-24,1,0.0,PRT,2,1,97.04996501495086,No-Show,1364848,1046352,1.0,97.04996501495086
51629,1,2016-06-24,2015-10-09,2016-06-26,2016-01-18,1,0.0,PRT,2,1,127.33319999113202,Canceled,1364852,1012130,2.0,254.66639998226404
51631,1,2016-01-24,2015-12-04,2016-01-26,2016-01-18,1,0.0,PRT,2,1,192.61753518599133,Canceled,1364854,1025715,2.0,385.23507037198266
51633,1,2016-01-24,2015-04-15,2016-01-26,2016-01-18,1,0.0,PRT,2,1,151.88006197552878,Canceled,1364856,1022367,2.0,303.76012395105755
51643,1,2016-01-24,2015-05-01,2016-01-26,2016-01-18,1,0.0,PRT,2,1,181.5994161194939,Canceled,1364866,1093401,2.0,363.1988322389878
51644,1,2016-01-24,2015-11-22,2016-01-26,2016-01-18,1,0.0,PRT,2,1,176.97477678526366,Canceled,1364867,1007418,2.0,353.9495535705273
51646,1,2016-07-24,2015-10-24,2016-07-26,2016-01-18,1,0.0,PRT,2,1,121.30854440254394,Canceled,1364869,1022567,2.0,242.6170888050879
51648,1,2016-05-24,2015-11-08,2016-05-26,2016-01-18,1,0.0,PRT,2,1,125.65436487639398,Canceled,1364871,1051516,2.0,251.30872975278797
51649,1,2016-06-24,2015-08-15,2016-06-26,2016-01-18,1,0.0,PRT,2,1,129.94784089468726,Canceled,1364872,1019617,2.0,259.8956817893745
51650,1,2016-01-24,2015-09-21,2016-01-26,2016-01-18,1,0.0,PRT,2,1,177.40561945554188,Canceled,1364873,1057146,2.0,354.81123891108376
51651,1,2016-06-24,2015-09-21,2016-06-26,2016-01-18,1,0.0,PRT,2,1,80.8075115369608,Canceled,1364874,1028837,2.0,161.6150230739216
51655,1,2016-01-24,2015-12-23,2016-01-26,2016-01-18,1,0.0,PRT,2,1,184.305240811851,Canceled,1364878,1013435,2.0,368.610481623702
51663,1,2016-01-24,2015-02-06,2016-01-26,2016-01-18,1,0.0,PRT,2,1,163.29062118217385,Canceled,1364886,1093089,2.0,326.5812423643477
51664,1,2016-05-24,2015-09-14,2016-05-26,2016-01-18,1,0.0,PRT,2,1,126.68073872029176,Canceled,1364887,1047110,2.0,253.3614774405835
51679,1,2016-01-24,2015-12-19,2016-01-26,2016-01-18,1,0.0,PRT,2,1,212.6205042556278,Canceled,1364902,1056270,2.0,425.2410085112556
51681,1,2016-07-24,2016-01-16,2016-07-26,2016-01-18,1,0.0,PRT,2,1,129.7745410628912,Canceled,1364904,1061846,2.0,259.5490821257824
51682,1,2016-06-24,2015-11-20,2016-06-26,2016-01-18,1,0.0,PRT,2,1,124.78775756575624,Canceled,1364905,1099505,2.0,249.57551513151247
51683,1,2016-07-24,2016-01-16,2016-07-26,2016-01-18,1,0.0,PRT,2,1,124.35143325379,Canceled,1364906,1068650,2.0,248.70286650758
51685,1,2016-01-24,2015-10-10,2016-01-26,2016-01-18,1,0.0,PRT,2,1,189.17632322413243,Canceled,1364908,1013847,2.0,378.35264644826486
51695,1,2016-06-24,2015-12-28,2016-06-26,2016-01-18,1,0.0,PRT,2,1,115.12442885302944,Canceled,1364918,1063829,2.0,230.24885770605889
51696,1,2016-06-24,2015-03-27,2016-06-26,2016-01-18,1,0.0,PRT,2,1,97.25355247096552,Canceled,1364919,1044159,2.0,194.50710494193103
51697,1,2016-07-24,2015-08-27,2016-07-26,2016-01-18,1,0.0,PRT,2,1,80.34756183603164,Canceled,1364920,1024885,2.0,160.6951236720633
51698,1,2016-01-24,2015-09-10,2016-01-26,2016-01-18,1,0.0,PRT,2,1,177.66293724095755,Canceled,1364921,1043268,2.0,355.3258744819151
51712,1,2016-01-24,2015-05-26,2016-01-26,2016-01-18,1,0.0,PRT,2,1,195.17473807900143,Canceled,1364935,1015893,2.0,390.34947615800286
51713,1,2016-05-24,2015-09-18,2016-05-26,2016-01-18,1,0.0,PRT,2,1,136.78610943385274,Canceled,1364936,1003324,2.0,273.5722188677055
51721,1,2016-10-24,2015-12-19,2016-10-26,2016-01-18,1,0.0,PRT,2,1,169.77681237311242,Canceled,1364944,1029685,2.0,339.55362474622484
51722,1,2016-01-24,2015-12-27,2016-01-26,2016-01-18,1,0.0,PRT,2,1,174.69885342096944,Canceled,1364945,1008274,2.0,349.3977068419389
51723,1,2016-01-24,2015-08-14,2016-01-26,2016-01-18,1,0.0,ESP,2,1,200.2069893479369,Canceled,1364946,1045580,2.0,400.4139786958738
51728,1,2016-01-24,2015-06-12,2016-01-26,2016-01-18,1,0.0,PRT,2,1,209.4250094514641,Canceled,1364951,1024862,2.0,418.8500189029282
51733,1,2016-06-24,2015-10-15,2016-06-27,2016-05-16,2,0.0,PRT,2,1,109.15395446709717,Canceled,1364956,1102128,3.0,327.4618634012915
51734,1,2016-07-24,2016-02-26,2016-07-27,2016-05-13,2,0.0,PRT,2,1,120.63497258950918,Canceled,1364957,1101414,3.0,361.9049177685275
51735,1,2016-10-24,2016-03-15,2016-10-27,2016-05-16,2,0.0,PRT,2,1,186.78476257062644,Canceled,1364958,1006646,3.0,560.3542877118794
51736,1,2016-01-24,2015-08-29,2016-01-26,2016-01-18,1,0.0,PRT,2,1,192.46043535586065,Canceled,1364959,1044042,2.0,384.9208707117213
51737,1,2016-05-24,2015-08-15,2016-05-28,2016-05-02,2,2.0,FRA,2,5,189.64471897548313,Canceled,1364960,1077764,4.0,758.5788759019325
51738,1,2016-05-24,2016-03-25,2016-05-28,2016-05-15,2,0.0,TUR,2,2,132.7558148860001,Canceled,1364961,1063192,4.0,531.0232595440004
51739,1,2016-05-24,2015-12-11,2016-05-31,2016-05-24,1,0.0,PER,2,2,159.67083771208854,No-Show,1364962,1104833,7.0,1117.6958639846198
51741,1,2016-06-25,2016-03-28,2016-06-26,2016-05-24,1,0.0,PRT,1,1,91.34178200364565,Canceled,1364964,1072995,1.0,91.34178200364565
51748,1,2016-05-25,2015-10-01,2016-05-29,2016-02-04,2,0.0,AUT,2,2,140.73885998328987,Canceled,1364971,1079960,4.0,562.9554399331595
51759,1,2016-05-26,2015-12-28,2016-05-27,2016-05-26,2,0.0,PRT,2,1,134.16526455978163,Canceled,1364982,1067037,1.0,134.16526455978163
51761,1,2016-07-26,2015-11-16,2016-07-27,2016-05-06,1,0.0,ESP,1,2,86.85723588352121,Canceled,1364984,1030171,1.0,86.85723588352121
51771,1,2016-05-26,2015-06-04,2016-05-28,2015-10-21,2,0.0,PRT,2,1,68.4618242380502,Canceled,1364994,1029439,2.0,136.9236484761004
51773,1,2016-07-26,2015-06-08,2016-07-28,2015-10-21,2,0.0,PRT,2,1,55.879899886942546,Canceled,1364996,1055915,2.0,111.75979977388509
51776,1,2016-12-26,2016-02-05,2016-12-28,2016-05-25,2,0.0,BEL,2,2,226.44252692472944,Canceled,1364999,1074851,2.0,452.88505384945887
51777,1,2016-01-26,2015-07-30,2016-01-28,2015-10-21,2,0.0,PRT,2,1,99.35259026015747,Canceled,1365000,1026198,2.0,198.70518052031494
51784,1,2016-07-26,2015-09-18,2016-07-28,2016-03-02,2,0.0,ESP,2,2,128.54301046647623,Canceled,1365007,1014808,2.0,257.08602093295247
51812,1,2016-05-26,2015-11-29,2016-05-29,2016-01-30,2,2.0,AUT,2,5,223.87492302280344,Canceled,1365035,1069072,3.0,671.6247690684104
51829,1,2016-06-26,2015-10-25,2016-06-29,2016-05-20,2,0.0,AUT,2,5,193.19965498960062,Canceled,1365052,1040304,3.0,579.5989649688019
51923,1,2016-07-26,2015-09-03,2016-07-29,2016-05-23,1,0.0,PRT,2,1,71.88752657265873,Canceled,1365146,1085766,3.0,215.6625797179762
51938,1,2016-07-26,2016-01-29,2016-07-29,2016-02-25,2,2.0,CHE,2,5,130.5242316037198,Canceled,1365161,1022649,3.0,391.5726948111594
51947,1,2016-05-27,2015-10-20,2016-05-29,2016-03-31,2,0.0,GBR,2,2,113.41445443403782,Canceled,1365170,1072692,2.0,226.82890886807564
51948,1,2016-12-27,2016-01-31,2016-12-29,2016-03-31,2,0.0,GBR,2,2,220.85143756361433,Canceled,1365171,1066538,2.0,441.70287512722865
51953,1,2016-06-27,2015-09-26,2016-06-30,2016-04-29,1,0.0,DEU,2,2,110.59556059465383,Canceled,1365176,1040887,3.0,331.7866817839615
51955,1,2016-06-27,2016-03-16,2016-06-30,2016-03-26,2,0.0,GBR,2,2,107.74955391371803,Canceled,1365178,1079424,3.0,323.2486617411541
51966,1,2016-12-28,2015-12-31,2016-12-30,2016-02-09,2,0.0,PRT,2,1,161.84996443904623,Canceled,1365189,1021940,2.0,323.69992887809246
51968,1,2016-05-28,2015-12-07,2016-05-30,2016-02-09,2,0.0,PRT,2,1,112.00420200798416,Canceled,1365191,1081461,2.0,224.00840401596832
51970,1,2016-07-28,2015-11-18,2016-07-30,2016-02-09,2,0.0,PRT,2,1,77.25819732956575,Canceled,1365193,1066517,2.0,154.5163946591315
51973,1,2016-06-28,2015-09-17,2016-06-30,2016-02-09,2,0.0,PRT,2,1,67.67359543080825,Canceled,1365196,1100099,2.0,135.3471908616165
51978,1,2016-10-28,2016-04-02,2016-11-01,2016-04-16,2,0.0,PRT,2,2,169.9894508450837,Canceled,1365201,1106821,4.0,679.9578033803348
51986,1,2016-06-29,2016-05-20,2016-07-01,2016-05-25,2,0.0,PRT,2,1,55.87887705496605,Canceled,1365209,1008127,2.0,111.7577541099321
51989,1,2016-06-29,2016-03-18,2016-07-01,2016-04-15,2,0.0,FRA,2,2,155.4644955197328,Canceled,1365212,1076142,2.0,310.9289910394656
51997,1,2016-07-29,2015-08-28,2016-08-01,2016-01-19,2,0.0,PRT,2,1,82.9917192418624,Canceled,1365220,1089917,3.0,248.9751577255872
52001,1,2016-01-29,2016-01-09,2016-02-01,2016-01-19,3,0.0,GBR,2,1,174.32569928928922,Canceled,1365224,1009250,3.0,522.9770978678677
52002,1,2016-01-29,2016-01-17,2016-02-01,2016-01-19,2,0.0,PRT,2,1,132.4252915163217,Canceled,1365225,1089473,3.0,397.2758745489651
52003,1,2016-06-29,2016-02-07,2016-07-02,2016-05-25,2,0.0,CHN,0,1,75.47369936383305,Canceled,1365226,1021529,3.0,226.42109809149915
